"Name","ProcessID","ParentProcessName","ParentProcessID","ServiceInfo","StartTime","Duration","CPU","TotalProcessorTime","NetworkConnections","NetworkConnectionCount","CommandLine","Path","WorkingSet","MemoryUsage","MD5Hash","SignerCertificate","StatusMessage","SignerCompany","Company","Product","ProductVersion","Description","Modules","ModuleCount","Threads","ThreadCount","Handle","Handles","HandleCount","Owner","OwnerSID","PSComputerName","RunspaceId","PSShowComputerName"
"atieclxx","4332","atiesrxx","964",,"1/7/2020 12:20:47 AM","01:05:28.7219020","0.953125","00:00:00.9531250",,"0",,"C:\Windows\system32\atieclxx.exe","7622656","7.27 MB","94FE464E9729E49F0B03C4ED0760F37C5B3DC4C6D4600A8B4E2477EFBF9BD237","C802CA01BC3064BFC0510CC762FFAA20BFE8EC61","Valid","Microsoft Windows Hardware Compatibility Publisher","AMD","AMD External Events","6.14.11.1175","AMD External Events Client Module","atieclxx.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll USER32.dll GDI32.dll ADVAPI32.dll USERENV.dll WTSAPI32.dll POWRPROF.dll SETUPAPI.dll dwmapi.dll ole32.dll DIFXAPI.dll PSAPI.DLL msvcrt.dll sechost.dll RPCRT4.dll profapi.dll CFGMGR32.dll combase.dll WINTRUST.dll CRYPT32.dll SspiCli.dll MSASN1.dll IMM32.DLL MSCTF.dll DEVOBJ.dll uxtheme.dll WINSTA.dll atiadlxx.dll SHELL32.dll PROPSYS.dll WS2_32.dll IPHLPAPI.DLL SHLWAPI.dll OLEAUT32.dll NSI.dll WINNSI.DLL kernel.appcore.dll CRYPTBASE.dll bcryptPrimitives.dll clbcatq.dll MMDevApi.dll SHCORE.dll","45","System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread","10","4300","183","183","NT AUTHORITY\SYSTEM","S-1-5-18","PHOENIX","12718791-cad4-4b97-824c-6560b8b45a77","True"
"taskhostex","4944","svchost","328",,"1/7/2020 12:21:02 AM","01:05:14.2396006","0.859375","00:00:00.8593750",,"0",,"C:\Windows\system32\taskhostex.exe","12328960","11.76 MB","B0863D305A74C6C74657CC57B3F1C21A829D7A6183A9F38FDC5BFED9CF320E10","DF3B9B7E5AEA1AA0B82EA25F542A6A00963AB890","Valid","Microsoft Windows","Microsoft Corporation","Microsoft? Windows? Operating System","6.3.9600.16384","Host Process for Windows Tasks","taskhostex.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll msvcrt.dll RPCRT4.dll combase.dll OLEAUT32.dll SspiCli.dll sechost.dll kernel.appcore.dll CRYPTBASE.dll bcryptPrimitives.dll user32.dll GDI32.dll IMM32.DLL MSCTF.dll uxtheme.dll dwmapi.dll clbcatq.dll wininet.dll iertutil.dll USERENV.dll profapi.dll PlaySndSrv.dll MsCtfMonitor.dll MSUTB.dll WINSTA.dll WTSAPI32.dll WINMM.dll WINMMBASE.dll cfgmgr32.dll DEVOBJ.dll ESENT.dll SHELL32.dll SHLWAPI.dll SHCORE.dll ole32.dll sqmapi.dll ADVAPI32.dll POWRPROF.dll tiptsf.dll MMDevAPI.DLL wdmaud.drv ksuser.dll AVRT.dll AUDIOSES.DLL msacm32.drv MSACM32.dll midimap.dll","50","System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread","9","3272","281","281","KOMNICK\danny","S-1-5-21-2030441869-2124514218-3747077761-1155","PHOENIX","12718791-cad4-4b97-824c-6560b8b45a77","True"
"GoogleCrashHandler","4396",,"4936",,"1/7/2020 12:21:03 AM","01:05:12.6750362","0.046875","00:00:00.0468750",,"0",,"C:\Program Files (x86)\Google\Update\1.3.35.422\GoogleCrashHandler.exe","1015808","992 KB","A1126EDAA3BB370F652BE6769BB9906B53997EA5C6D592D101127DEBCED554DD","A3958AE522F3C54B878B20D7B0F63711E08666B2","Valid","Google LLC","Google LLC","Google Update","1.3.35.421","Google Crash Handler","GoogleCrashHandler.exe ntdll.dll wow64.dll wow64win.dll wow64cpu.dll","5","System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread","3","3256","112","112","NT AUTHORITY\SYSTEM","S-1-5-18","PHOENIX","12718791-cad4-4b97-824c-6560b8b45a77","True"
"GoogleCrashHandler64","4408",,"4936",,"1/7/2020 12:21:04 AM","01:05:12.6593922","0.015625","00:00:00.0156250",,"0",,"C:\Program Files (x86)\Google\Update\1.3.35.422\GoogleCrashHandler64.exe","389120","380 KB","6E33239C65F6162A84BBBAA6976FC989947A3FB348622F8DE733C05C188A0B07","A3958AE522F3C54B878B20D7B0F63711E08666B2","Valid","Google LLC","Google LLC","Google Update","1.3.35.421","Google Crash Handler","GoogleCrashHandler64.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll USER32.dll ADVAPI32.dll ole32.dll SHELL32.dll NETAPI32.dll RPCRT4.dll SHLWAPI.dll USERENV.dll VERSION.dll GDI32.dll msvcrt.dll sechost.dll combase.dll netutils.dll srvcli.dll wkscli.dll SspiCli.dll profapi.dll SHCORE.dll cscapi.dll ntmarta.dll dbghelp.dll CRYPTBASE.dll bcryptPrimitives.dll","28","System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread","3","2872","108","108","NT AUTHORITY\SYSTEM","S-1-5-18","PHOENIX","12718791-cad4-4b97-824c-6560b8b45a77","True"
"explorer","3408",,"4580",,"1/7/2020 12:21:05 AM","01:05:11.2043493","59.59375","00:00:59.5937500",,"0",,"C:\Windows\Explorer.EXE","172208128","164.23 MB","D2FAF086A07A6A72461D62AA9CCD4B18E4C6B4DE253236EFBA339B5920844FAE","E85459B23C232DB3CB94C7A56D47678F58E8E51E","Valid","Microsoft Windows","Microsoft Corporation","Microsoft? Windows? Operating System","6.3.9600.17031","Windows Explorer","Explorer.EXE ntdll.dll KERNEL32.DLL KERNELBASE.dll apphelp.dll msvcrt.dll OLEAUT32.dll combase.dll powrprof.dll USERENV.dll advapi32.dll USER32.dll GDI32.dll SHCORE.dll SHLWAPI.dll SHELL32.dll UxTheme.dll dwmapi.dll DUser.dll DUI70.dll TWINAPI.dll d3d11.dll dcomp.dll SspiCli.dll sechost.dll PROPSYS.dll RPCRT4.dll SLC.dll profapi.dll dxgi.dll sppc.dll IMM32.DLL MSCTF.dll kernel.appcore.dll CRYPTBASE.dll bcryptPrimitives.dll ole32.dll clbcatq.dll WINSTA.dll Bcp47Langs.dll IDStore.dll wlidprov.dll SETTINGSYNCPOLICY.dll Comctl32.dll SndVolSSO.DLL HID.DLL MMDevApi.dll DEVOBJ.dll cfgmgr32.dll OLEACC.dll D3D10Warp.dll twinui.dll twinapi.appcore.dll XmlLite.dll Windows.UI.Immersive.dll ntmarta.dll CRYPTSP.dll rsaenh.dll bcrypt.dll actxprxy.dll windowscodecs.dll explorerframe.dll tabbtn.dll TabBtnEx.dll windows.immersiveshell.serviceprovider.dll TipBand.dll WLDP.DLL WTSAPI32.dll PhotoMetadataHandler.dll twinui.appcore.dll wpncore.dll dwrite.dll UIAnimation.dll aticfx64.dll VERSION.dll atiuxp64.dll atidxx64.dll logoncli.dll netutils.dll WLDAP32.dll WS2_32.DLL NSI.dll mswsock.dll thumbcache.dll Windows.Networking.Connectivity.dll InputSwitch.dll stobject.dll BatMeter.dll sxs.dll SETUPAPI.dll WINTRUST.dll CRYPT32.dll MSASN1.dll es.dll prnfldr.dll WINSPOOL.DRV WININET.dll iertutil.dll Secur32.dll npmproxy.dll IPHLPAPI.DLL WINNSI.DLL urlmon.dll wlanapi.dll WinTypes.dll netprofm.dll wevtapi.dll dxp.dll gdiplus.dll SHDOCVW.dll atlthunk.dll Actioncenter.dll wcmapi.dll ntshrui.dll Syncreg.dll srvcli.dll cscapi.dll ondemandconnroutehelper.dll winhttp.dll DNSAPI.dll rasadhlp.dll LINKINFO.dll fwpuclnt.dll wpdshserviceobj.dll PortableDeviceTypes.dll PortableDeviceApi.dll cscui.dll CSCDLL.dll cscobj.dll SqmApi.dll SettingMonitor.dll srchadmin.dll ieframe.dll DSPARSE.dll kerberos.DLL cryptdll.dll SearchFolder.dll mssprxy.dll gameux.dll msxml6.dll wkscli.dll SAMCLI.DLL Windows.Globalization.dll mssvp.dll MAPI32.dll AUDIOSES.DLL AltTab.dll authui.dll pnidui.dll NetworkStatus.dll bthprops.cpl BluetoothApis.dll dhcpcsvc6.DLL dhcpcsvc.DLL NetworkExplorer.dll Windows.UI.Search.dll wincorlib.DLL WSClient.dll UIAutomationCore.DLL WSShared.dll WSSync.dll wer.dll elscore.dll MrmCoreR.dll tiptsf.dll Windows.UI.dll NInput.dll Windows.UI.Xaml.dll d2d1.dll qmgrprxy.dll StructuredQuery.dll drivefsext.dll googledrivesync64.dll MSVCP90.dll MSVCR90.dll SyncCenter.dll GROOVEEX.DLL MSVCR100.dll MSVCP100.dll ATL100.DLL msi.dll GrooveIntlResource.dll imapi2.dll EhStorShell.dll MsftEdit.dll MSIMG32.dll MPR.dll drprov.dll ntlanman.dll davclnt.dll DAVHLPR.dll IconCodecService.dll globinputhost.dll hgcpl.dll provsvc.dll SAMLIB.dll ieproxy.dll msiltcfg.dll apprepapi.dll tbs.dll pcacli.dll sfc_os.dll DEVRTL.dll WINMM.dll WINMMBASE.dll wdmaud.drv ksuser.dll AVRT.dll msacm32.drv MSACM32.dll midimap.dll ADvdDiscHlp64.dll MLANG.dll msoxev.dll wscinterop.dll WSCAPI.dll wscui.cpl werconcpl.dll framedynos.dll wercplsupport.dll hcproviders.dll UIRibbon.dll UIRibbonRes.dll dlnashext.dll DevDispItemProvider.dll dfscli.dll browcli.dll MSWB7.dll WorkFoldersShell.dll SkydriveShell.dll zipfldr.dll rarext.dll twext.dll contextmenu64.dll ATL90.DLL syncui.dll SYNCENG.dll 7-zip.dll CHARTV.dll DragExt64.dll threadpoolwinrt.dll Windows.Web.dll wpc.dll NETAPI32.dll Normaliz.dll Windows.Devices.Geolocation.dll windows.globalization.fontgroups.dll ElsLad.dll netshell.dll nlaapi.dll comsvcs.dll AUTHZ.dll mtxoci.dll bitsprx2.dll bitsprx7.dll bitsprx5.dll bitsprx3.dll bitsprx6.dll","258","System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread","78","5200","2049","2049","KOMNICK\danny","S-1-5-21-2030441869-2124514218-3747077761-1155","PHOENIX","12718791-cad4-4b97-824c-6560b8b45a77","True"
"SearchIndexer","5032","services","712","WSearch [Manual Start By LocalSystem]
","1/7/2020 12:21:06 AM","01:05:10.1404456","15.078125","00:00:15.0781250",,"0",,"C:\Windows\system32\SearchIndexer.exe","43008000","41.02 MB","805E2FFFFEDFA8AF247EA2B3D554A51DD6564B8E22D5047A74CB5CA786FF4907","FF82BC38E1DA5E596DF374C53E3617F7EDA36B06","Valid","Microsoft Windows","Microsoft Corporation","Windows? Search","7.00.9600.16384","Microsoft Windows Search Indexer","SearchIndexer.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll ADVAPI32.dll USER32.dll msvcrt.dll combase.dll OLEAUT32.dll TQUERY.DLL SHLWAPI.dll MSSRCH.DLL IMM32.dll SHCORE.dll sechost.dll RPCRT4.dll GDI32.dll ESENT.dll MSCTF.dll SspiCli.dll SHELL32.dll profapi.dll kernel.appcore.dll CRYPTBASE.dll bcryptPrimitives.dll clbcatq.dll Msidle.dll POWRPROF.dll CRYPTSP.dll rsaenh.dll bcrypt.dll mssprxy.dll IpsPlugin.dll propsys.dll USERENV.dll ntmarta.dll VSSAPI.DLL VssTrace.DLL DSROLE.dll WS2_32.dll bcd.dll NSI.dll samcli.dll netutils.dll SAMLIB.dll es.dll cfgmgr32.dll sxs.dll SETUPAPI.dll DEVOBJ.dll WINTRUST.dll CRYPT32.dll MSASN1.dll WTSAPI32.dll WINSTA.dll MSWB7.dll elscore.dll ElsLad.dll Bcp47Langs.dll ole32.dll NaturalLanguage6.dll","61","System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread","17","2600","950","950","NT AUTHORITY\SYSTEM","S-1-5-18","PHOENIX","12718791-cad4-4b97-824c-6560b8b45a77","True"
"TabTip","2880","svchost","888",,"1/7/2020 12:21:06 AM","01:05:09.7336589","77.34375","00:01:17.3437500",,"0",,"C:\Program Files\Common Files\microsoft shared\ink\TabTip.exe","11182080","10.66 MB","939AB3CF0C128169343DB1687848379032C63AF62BAF1041CA023EB7324ECD02","DF3B9B7E5AEA1AA0B82EA25F542A6A00963AB890","Valid","Microsoft Windows","Microsoft Corporation","Microsoft? Windows? Operating System","6.3.9600.16384","Touch Keyboard and Handwriting Panel","TabTip.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll USER32.dll msvcrt.dll GDI32.dll IMM32.DLL MSCTF.dll combase.dll RPCRT4.dll SspiCli.dll sechost.dll kernel.appcore.dll CRYPTBASE.dll bcryptPrimitives.dll uxtheme.dll clbcatq.dll CRYPTSP.dll rsaenh.dll bcrypt.dll ole32.dll tipskins.dll Bcp47Langs.dll WINSTA.dll DUI70.dll OLEAUT32.dll SHCORE.dll dwmapi.dll twinapi.dll shell32.dll SHLWAPI.dll USERENV.dll profapi.dll gpapi.dll TipRes.dll Comctl32.dll DUser.dll gdiplus.dll atlthunk.dll Windows.UI.dll NInput.dll tiptsf.dll oleacc.dll uiautomationcore.dll InkObj.dll HID.DLL","47","System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread","13","5184","302","302","KOMNICK\danny","S-1-5-21-2030441869-2124514218-3747077761-1155","PHOENIX","12718791-cad4-4b97-824c-6560b8b45a77","True"
"TabTip32","5152","TabTip","2880",,"1/7/2020 12:21:06 AM","01:05:09.6710764","0.03125","00:00:00.0312500",,"0",,"C:\Program Files (x86)\Common Files\Microsoft Shared\Ink\TabTip32.exe","3276800","3.12 MB","583D01390774EA06E6DCC20EEFABC6BB0AB67867D67A23DBC379805DACEFDB07","DF3B9B7E5AEA1AA0B82EA25F542A6A00963AB890","Valid","Microsoft Windows","Microsoft Corporation","Microsoft? Windows? Operating System","6.3.9600.16384","Touch Keyboard and Handwriting Panel Helper","TabTip32.exe ntdll.dll wow64.dll wow64win.dll wow64cpu.dll","5","System.Diagnostics.ProcessThread","1","2940","43","43","KOMNICK\danny","S-1-5-21-2030441869-2124514218-3747077761-1155","PHOENIX","12718791-cad4-4b97-824c-6560b8b45a77","True"
"crashpad_handler","5248","explorer","3408",,"1/7/2020 12:21:07 AM","01:05:09.4989726","0.03125","00:00:00.0312500",,"0",,"C:\Program Files\Google\Drive File Stream\35.0.13.0\crashpad_handler.exe","4153344","3.96 MB","670FC06E419DA63C35EB9AF0BD4DFF4BD6425DE7831F21025D4DC25A5B80C135","CB7E84887F3C6015FE7EDFB4F8F36DF7DC10590E","Valid","Google LLC",,,,,"crashpad_handler.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll ADVAPI32.dll USER32.dll WINHTTP.dll VERSION.dll POWRPROF.dll msvcrt.dll sechost.dll RPCRT4.dll GDI32.dll combase.dll SspiCli.dll CRYPTBASE.DLL bcryptPrimitives.dll IMM32.DLL MSCTF.dll uxtheme.dll tiptsf.dll OLEAUT32.dll dwmapi.dll","23","System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread","6","4516","67","67","KOMNICK\danny","S-1-5-21-2030441869-2124514218-3747077761-1155","PHOENIX","12718791-cad4-4b97-824c-6560b8b45a77","True"
"XBoxStat","5720","explorer","3408",,"1/7/2020 12:21:16 AM","01:05:00.1946354","1.984375","00:00:01.9843750",,"0",,"C:\Program Files\Microsoft Xbox 360 Accessories\XBoxStat.exe","9650176","9.2 MB","F6E7418823E45085F4D4F50DD25A55ED517C0A335C6C2F69A1139B30677D3DA9","9E95C625D81B2BA9C72FD70275C3699613AF61E3","Valid","Microsoft Corporation","Microsoft Corporation","Microsoft Xbox 360 Accessories","1.2","XBoxStat.exe","XBoxStat.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll MSIMG32.dll WTSAPI32.dll XINPUT1_3.dll USER32.dll GDI32.dll ADVAPI32.dll SHELL32.dll ole32.dll OLEAUT32.dll SHLWAPI.dll USERENV.dll msvcrt.dll SETUPAPI.dll sechost.dll RPCRT4.dll combase.dll profapi.dll CFGMGR32.dll SspiCli.dll IMM32.DLL MSCTF.dll shcore.dll uxtheme.dll tiptsf.dll dwmapi.dll WINSTA.dll DEVOBJ.dll WINTRUST.dll CRYPT32.dll MSASN1.dll kernel.appcore.dll CRYPTBASE.dll bcryptPrimitives.dll ADvdDiscHlp64.dll PROPSYS.dll clbcatq.dll CRYPTSP.dll rsaenh.dll bcrypt.dll Secur32.dll","44","System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread","3","3524","154","154","KOMNICK\danny","S-1-5-21-2030441869-2124514218-3747077761-1155","PHOENIX","12718791-cad4-4b97-824c-6560b8b45a77","True"
"LCore","5824","explorer","3408",,"1/7/2020 12:21:17 AM","01:04:59.3689252","2.359375","00:00:02.3593750",,"0",,"C:\Program Files\Logitech Gaming Software\LCore.exe","60194816","57.41 MB","7B7572CB569161C44BD63AAF9DEF2C806974576AE9ABFF94ED5A950EFFB3D222","A485D9C359B201FF0402237A686EB52425384248","Valid","Logitech","Logitech Inc.","Logitech Gaming Framework","8.55.137","Logitech Gaming Framework","LCore.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll apphelp.dll Qt5Core.dll Qt5Gui.dll Qt5Widgets.dll Qt5Xml.dll Qt5Network.dll Qt5Script.dll WINMM.dll USER32.dll GDI32.dll ADVAPI32.dll SHELL32.dll ole32.dll OLEAUT32.dll MSVCP110.dll QUARTZ.dll SHLWAPI.dll MSVCR110.dll SETUPAPI.dll WTSAPI32.dll HID.DLL WS2_32.dll libGLESv2.dll DNSAPI.dll CRYPT32.dll WINMMBASE.dll msvcrt.dll sechost.dll RPCRT4.dll combase.dll CFGMGR32.dll NSI.dll d3d9.dll MSASN1.dll DEVOBJ.dll SspiCli.dll VERSION.dll dwmapi.dll CRYPTBASE.DLL bcryptPrimitives.dll IMM32.DLL MSCTF.dll shcore.dll qwindows.dll libEGL.dll kernel.appcore.dll uxtheme.dll tiptsf.dll CRYPTSP.dll rsaenh.dll bcrypt.dll psapi.dll qjpeg.dll WINTRUST.dll WINSTA.dll","59","System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread","11","5184","253","253","KOMNICK\danny","S-1-5-21-2030441869-2124514218-3747077761-1155","PHOENIX","12718791-cad4-4b97-824c-6560b8b45a77","True"
"LCDPictureViewer","5968","LCore","5824",,"1/7/2020 12:21:19 AM","01:04:57.5951818","0.15625","00:00:00.1562500",,"0",,"C:\Program Files\Logitech Gaming Software\Applets\LCDPictureViewer.exe","10670080","10.18 MB","40BBE59C09E061704B8E561329252EB3674D35977223E17C9C52D13E4C776A8B","A485D9C359B201FF0402237A686EB52425384248","Valid","Logitech","Logitech Inc.","Logitech GamePanel Software","8.55.137","Logitech Picture Viewer","LCDPictureViewer.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll apphelp.dll USER32.dll GDI32.dll MSIMG32.dll COMDLG32.dll WINSPOOL.DRV ADVAPI32.dll SHELL32.dll SHLWAPI.dll oledlg.dll ole32.dll OLEAUT32.dll gdiplus.dll msvcrt.dll COMCTL32.dll sechost.dll RPCRT4.dll combase.dll SspiCli.dll SHCORE.DLL IMM32.DLL MSCTF.dll uxtheme.dll tiptsf.dll kernel.appcore.dll CRYPTBASE.dll bcryptPrimitives.dll dwmapi.dll LgLcdApi.dll WindowsCodecs.dll","34","System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread","7","2908","117","117","KOMNICK\danny","S-1-5-21-2030441869-2124514218-3747077761-1155","PHOENIX","12718791-cad4-4b97-824c-6560b8b45a77","True"
"LCDMovieViewer","5976","LCore","5824",,"1/7/2020 12:21:19 AM","01:04:57.5795376","0.09375","00:00:00.0937500",,"0",,"C:\Program Files\Logitech Gaming Software\Applets\LCDMovieViewer.exe","10100736","9.63 MB","82B39EF55BD3B405C75EDFE7F2D70E729837C1EE6AC6E786129FF05AFA9FC296","A485D9C359B201FF0402237A686EB52425384248","Valid","Logitech","Logitech Inc.","Logitech GamePanel Software","8.55.137","Logitech LCD Movie Viewer","LCDMovieViewer.exe ntdll.dll wow64.dll wow64win.dll wow64cpu.dll","5","System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread","6","3328","123","123","KOMNICK\danny","S-1-5-21-2030441869-2124514218-3747077761-1155","PHOENIX","12718791-cad4-4b97-824c-6560b8b45a77","True"
