"ComputerName","Name","ProcessID","ParentProcessName","ParentProcessID","ServiceInfo","StartTime","Duration","CPU","TotalProcessorTime","NetworkConnections","NetworkConnectionCount","CommandLine","Path","WorkingSet","MemoryUsage","MD5Hash","SignerCertificate","StatusMessage","SignerCompany","Company","Product","ProductVersion","Description","Modules","ModuleCount","Threads","ThreadCount","Handle","Handles","HandleCount","Owner","OwnerSID","PSShowComputerName","PSComputerName","RunspaceId"
"DC01","svchost","672","services","496","RpcEptMapper [Auto Start By NT AUTHORITY\NetworkService]
","3/2/2021 12:38:56 AM","23:39:47.4214528","0.203125","00:00:00.2031250","[LISTENING] 0.0.0.0;135 <--> 0.0.0.0;0 []
[LISTENING] 0.0.0.0;593 <--> 0.0.0.0;0 []","2","C:\Windows\system32\svchost.exe -k RPCSS","C:\Windows\system32\svchost.exe","3117056","2.97 MB","99E7587D1744BF62086FEB06A778CF3966199F1CC2DFB91FDA53A9166A2A3AEC","9C4F3BDB96A8F46DB59EDBB7A65CC090841236AA","Valid","Microsoft Windows Publisher","Microsoft Corporation","Microsoft? Windows? Operating System","6.3.9600.16384","Host Process for Windows Services","svchost.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll sechost.dll RPCRT4.dll rpcepmap.dll sspicli.dll RpcRtRemote.dll rpcss.dll msvcrt.dll powrprof.dll combase.dll CRYPTSP.dll rsaenh.dll bcrypt.dll CRYPTBASE.dll bcryptPrimitives.dll WS2_32.dll NSI.dll mswsock.dll FirewallAPI.dll kernel.appcore.dll clbcatq.dll fwpuclnt.dll rpchttp.dll ADVAPI32.dll Secur32.dll","28","676,688,696,3032,2180,1864,2292,3012","8","2468","319","319","NT AUTHORITY\NETWORK SERVICE","S-1-5-20","True","localhost","2fb35735-8e16-4284-9ac5-a8a6582c4c1a"
"DC01","LogonUI","764","winlogon","436",,"3/2/2021 12:38:56 AM","23:39:47.3433757","0.03125","00:00:00.0312500",,"0","""LogonUI.exe"" /flags:0x0","C:\Windows\system32\LogonUI.exe","20189184","19.25 MB","DD9807B58607825F1B4E13602B147B5FF6F3D72559136B718DB3B99D42D015F6",,"NotSigned",,"Microsoft Corporation","Microsoft? Windows? Operating System","6.3.9600.16384","Windows Logon User Interface Host","LogonUI.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll msvcrt.dll combase.dll RPCRT4.dll kernel.appcore.dll CRYPTBASE.dll bcryptPrimitives.dll user32.dll GDI32.dll IMM32.DLL MSCTF.dll uxtheme.dll clbcatq.dll authui.dll sechost.dll SHCORE.dll SHLWAPI.dll DUI70.dll dwmapi.dll powrprof.dll Comctl32.dll DUser.dll SndVolSSO.DLL ole32.dll HID.DLL MMDevApi.dll DEVOBJ.dll cfgmgr32.dll SLC.dll sppc.dll Bcp47Langs.dll SmartcardCredentialProvider.dll cngcredui.dll dwrite.dll OLEACC.dll OLEAUT32.DLL certCredProvider.dll rasplap.dll ADVAPI32.dll RASAPI32.dll rtutils.dll rasman.dll WS2_32.dll NSI.dll UIAnimation.dll d3d11.dll dxgi.dll D3D10Warp.dll dcomp.dll WINBRAND.dll WTSAPI32.dll WINSTA.dll InputSwitch.dll uiautomationcore.dll SHELL32.dll WinSCard.dll CRYPTSP.dll rsaenh.dll bcrypt.dll PROPSYS.dll apphelp.dll BatMeter.dll profapi.dll windowscodecs.dll PhotoMetadataHandler.dll Windows.Globalization.dll","69","768,900,972,976,300,648,1096,1184","8","1916","313","313","NT AUTHORITY\SYSTEM","S-1-5-18","True","localhost","2fb35735-8e16-4284-9ac5-a8a6582c4c1a"
"DC01","dwm","772","winlogon","436",,"3/2/2021 12:38:56 AM","23:39:47.2965024","0","00:00:00",,"0","""dwm.exe""","C:\Windows\system32\dwm.exe","2662400","2.54 MB","93259A6EFD00F8DB7A700143690857428BAFD7073525DEE3E9D24589CB962EE0",,"NotSigned",,"Microsoft Corporation","Microsoft? Windows? Operating System","6.3.9600.16384","Desktop Window Manager","dwm.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll apphelp.dll msvcrt.dll USER32.dll GDI32.dll IMM32.dll dwmredir.dll dwmcore.dll MSCTF.dll dcomp.dll uxtheme.dll combase.dll RPCRT4.dll sechost.dll WindowsCodecs.dll avrt.dll d3d11.dll dxgi.dll d3d10warp.dll uDWM.dll kernel.appcore.dll CRYPTBASE.dll bcryptPrimitives.dll clbcatq.dll UIAnimation.dll d2d1.dll XmlLite.dll powrprof.dll","31","776,840,848,880,884,920,944,1188","8","5260","200","200","Window Manager\DWM-1","S-1-5-90-1","True","localhost","2fb35735-8e16-4284-9ac5-a8a6582c4c1a"
"DC01","svchost","796","services","496","Dhcp [Auto Start By NT Authority\LocalService]
","3/2/2021 12:38:56 AM","23:39:47.2808742","1.015625","00:00:01.0156250","[LISTENING] 0.0.0.0;49153 <--> 0.0.0.0;0 []","1","C:\Windows\System32\svchost.exe -k LocalServiceNetworkRestricted","C:\Windows\System32\svchost.exe","7024640","6.7 MB","99E7587D1744BF62086FEB06A778CF3966199F1CC2DFB91FDA53A9166A2A3AEC","9C4F3BDB96A8F46DB59EDBB7A65CC090841236AA","Valid","Microsoft Windows Publisher","Microsoft Corporation","Microsoft? Windows? Operating System","6.3.9600.16384","Host Process for Windows Services","svchost.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll sechost.dll RPCRT4.dll combase.dll msvcrt.dll kernel.appcore.dll CRYPTBASE.dll bcryptPrimitives.dll user32.dll GDI32.dll wevtsvc.dll powrprof.dll sspicli.dll WS2_32.dll NSI.dll mswsock.dll gpapi.dll wcmsvc.dll IPHLPAPI.DLL WINNSI.DLL lmhsvc.dll nrpsrv.DLL wtsapi32.dll WINSTA.dll dhcpcore.dll DNSAPI.dll wcmcsp.dll CFGMGR32.dll ole32.dll OLEAUT32.dll WMICLNT.dll firewallapi.dll dhcpcore6.dll nlaapi.dll kerberos.DLL MSASN1.dll cryptdll.dll winrnr.dll rasadhlp.dll napinsp.dll icsvc.dll PSAPI.DLL ADVAPI32.dll SETUPAPI.dll SHLWAPI.dll MPR.dll vmbuspipe.dll ACTIVEDS.dll adsldpc.dll WLDAP32.dll fwpuclnt.dll DEVOBJ.dll WINTRUST.dll CRYPT32.dll","57","800,812,820,868,872,876,948,960,988,1008,1012,2212,2240,2372,2244","15","1824","446","446","NT AUTHORITY\LOCAL SERVICE","S-1-5-19","True","localhost","2fb35735-8e16-4284-9ac5-a8a6582c4c1a"
"DC01","svchost","832","services","496","CertPropSvc [Manual Start By LocalSystem]
","3/2/2021 12:38:56 AM","23:39:47.2496263","11.140625","00:00:11.1406250","[LISTENING] 0.0.0.0;49154 <--> 0.0.0.0;0 []","1","C:\Windows\system32\svchost.exe -k netsvcs","C:\Windows\system32\svchost.exe","19488768","18.59 MB","99E7587D1744BF62086FEB06A778CF3966199F1CC2DFB91FDA53A9166A2A3AEC","9C4F3BDB96A8F46DB59EDBB7A65CC090841236AA","Valid","Microsoft Windows Publisher","Microsoft Corporation","Microsoft? Windows? Operating System","6.3.9600.16384","Host Process for Windows Services","svchost.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll sechost.dll RPCRT4.dll combase.dll msvcrt.dll kernel.appcore.dll CRYPTBASE.dll bcryptPrimitives.dll user32.dll GDI32.dll profsvc.dll USERENV.dll OLEAUT32.dll SYSNTFY.dll profapi.dll gpsvc.dll srvcli.dll WLDAP32.dll GPAPI.dll NSI.dll wevtapi.dll nlaapi.dll themeservice.dll DSROLE.dll profsvcext.dll NTDSAPI.dll NETAPI32.dll SHELL32.dll ATL.DLL SHLWAPI.dll WS2_32.dll netutils.dll wkscli.dll LOGONCLI.DLL clbcatq.dll CRYPTSP.dll rsaenh.dll bcrypt.dll WINSTA.dll SspiCli.dll sens.dll cfgmgr32.dll ADVAPI32.dll DEVOBJ.dll schedsvc.dll UBPM.dll AUTHZ.dll pcwum.dll ktmw32.dll XmlLite.dll DABAPI.dll CSystemEventsBrokerClient.dll EventAggregation.dll powrprof.dll taskcomp.dll ntmarta.dll mswsock.dll WTSAPI32.dll netjoin.dll shcore.dll PROPSYS.dll srvsvc.dll IPHLPAPI.DLL WINNSI.DLL WMICLNT.dll SSCORE.DLL sscoreext.dll mi.dll miutils.dll wmidcom.dll CRYPT32.dll MSASN1.dll DPAPI.DLL FirewallAPI.DLL RESUTILS.DLL CLUSAPI.dll cryptdll.dll DNSAPI.dll rasadhlp.dll fwpuclnt.dll dhcpcsvc6.DLL dhcpcsvc.DLL ikeext.dll wmisvc.dll wbemcomn.dll iphlpsvc.dll rtutils.dll httpprxm.dll adhsvc.dll netprofm.dll WINHTTP.dll sqmapi.dll SETUPAPI.dll WINTRUST.dll NCI.dll winrnr.dll napinsp.dll WDSCORE.dll SAMLIB.dll VSSAPI.DLL VssTrace.DLL bcd.dll samcli.dll wbemcore.dll esscli.dll FastProx.dll wbemsvc.dll wmiutils.dll repdrvfs.dll wmiprvsd.dll NCObjAPI.DLL wbemess.dll devicesetupmanager.dll newdev.dll deviceassociation.dll UxTheme.dll devrtl.DLL npmproxy.dll certprop.dll WinSCard.dll Secur32.dll WMsgAPI.dll sessenv.dll DevPropMgr.dll ole32.dll DeviceDriverRetrievalClient.dll ncrypt.dll NTASN1.dll DSPARSE.dll kerberos.DLL RdvVmTransport.dll vmbuspipe.dll DeviceMetadataRetrievalClient.dll Cabinet.dll wer.dll Comctl32.dll sxs.dll cscapi.dll profext.dll webio.dll RasApi32.dll rasman.dll browser.dll SPINF.dll drvstore.dll shacct.dll ACTIVEDS.dll adsldpc.dll adsldp.dll wbemprox.dll","153","836,860,864,924,296,356,320,344,1148,1156,1192,1488,1500,1540,1740,1748,1772,2012,2024,2028,2096,2544,2548,2552,2556,2584,2828,2228,1744,1132,2792,2620,656,2996,1648,1924","36","2840","1236","1236","NT AUTHORITY\SYSTEM","S-1-5-18","True","localhost","2fb35735-8e16-4284-9ac5-a8a6582c4c1a"
"DC01","svchost","888","services","496","EventSystem [Auto Start By NT AUTHORITY\LocalService]
","3/2/2021 12:38:56 AM","23:39:47.2183744","0.28125","00:00:00.2812500",,"0","C:\Windows\system32\svchost.exe -k LocalService","C:\Windows\system32\svchost.exe","4771840","4.55 MB","99E7587D1744BF62086FEB06A778CF3966199F1CC2DFB91FDA53A9166A2A3AEC","9C4F3BDB96A8F46DB59EDBB7A65CC090841236AA","Valid","Microsoft Windows Publisher","Microsoft Corporation","Microsoft? Windows? Operating System","6.3.9600.16384","Host Process for Windows Services","svchost.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll sechost.dll RPCRT4.dll combase.dll msvcrt.dll kernel.appcore.dll CRYPTBASE.dll bcryptPrimitives.dll user32.dll GDI32.dll es.dll CRYPTSP.dll rsaenh.dll bcrypt.dll clbcatq.dll OLEAUT32.dll advapi32.dll nsisvc.dll NSI.dll fntcache.dll sxs.dll ole32.dll sspicli.dll WS2_32.dll mswsock.dll IPHLPAPI.DLL WINNSI.DLL DNSAPI.dll dhcpcsvc6.DLL dhcpcsvc.DLL rasadhlp.dll netprofmsvc.dll nlaapi.dll npmproxy.dll w32time.dll logoncli.dll cryptdll.dll gpapi.dll USERENV.dll profapi.dll DSROLE.dll netutils.dll vmictimeprovider.dll PSAPI.DLL winhttp.dll CFGMGR32.dll","49","892,928,352,308,1136,2132,2136,2140,2144,2148,2288,2356,2360,2392,2992","15","5592","457","457","NT AUTHORITY\LOCAL SERVICE","S-1-5-19","True","localhost","2fb35735-8e16-4284-9ac5-a8a6582c4c1a"
"DC01","svchost","964","services","496","CryptSvc [Auto Start By NT Authority\NetworkService]
","3/2/2021 12:38:56 AM","23:39:47.1558470","0.921875","00:00:00.9218750",,"0","C:\Windows\system32\svchost.exe -k NetworkService","C:\Windows\system32\svchost.exe","10301440","9.82 MB","99E7587D1744BF62086FEB06A778CF3966199F1CC2DFB91FDA53A9166A2A3AEC","9C4F3BDB96A8F46DB59EDBB7A65CC090841236AA","Valid","Microsoft Windows Publisher","Microsoft Corporation","Microsoft? Windows? Operating System","6.3.9600.16384","Host Process for Windows Services","svchost.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll sechost.dll RPCRT4.dll combase.dll msvcrt.dll kernel.appcore.dll CRYPTBASE.dll bcryptPrimitives.dll user32.dll GDI32.dll dnsrslvr.dll WS2_32.dll DNSAPI.dll WINNSI.DLL NSI.dll Fwpuclnt.dll dnsext.dll USERENV.dll profapi.dll gpapi.dll iphlpapi.dll dhcpcsvc6.DLL mswsock.dll dhcpcsvc.DLL wkssvc.dll netutils.dll SspiCli.dll netjoin.dll bcrypt.dll DSROLE.dll logoncli.dll WLDAP32.dll cryptsvc.dll CRYPT32.dll MSASN1.dll crypttpmeksvc.dll ncrypt.dll OLEAUT32.dll NTASN1.dll cryptcatsvc.dll VSSAPI.DLL VssTrace.DLL bcd.dll samcli.dll SAMLIB.dll CRYPTSP.dll rsaenh.dll clbcatq.dll es.dll PROPSYS.dll nlasvc.dll CFGMGR32.dll wevtapi.dll ncsi.dll powrprof.dll WINHTTP.dll ssdpapi.dll WMICLNT.dll wkscli.dll WTSAPI32.dll WINSTA.dll ADVAPI32.dll wsmsvc.dll miutils.dll mi.dll shell32.dll SHLWAPI.dll SHCORE.dll pcwum.dll HTTPAPI.dll Ntdsapi.dll wevtfwd.dll webio.dll msv1_0.DLL cryptdll.dll wsmplpxy.dll DSPARSE.dll kerberos.DLL ESENT.dll","82","968,992,996,1000,1004,1020,232,1056,1076,1116,1516,1548,1756,1768,2236,1788,1776,2156,1032,2260","20","5132","586","586","NT AUTHORITY\NETWORK SERVICE","S-1-5-20","True","localhost","2fb35735-8e16-4284-9ac5-a8a6582c4c1a"
"DC01","svchost","488","services","496","BFE [Auto Start By NT AUTHORITY\LocalService]
","3/2/2021 12:38:57 AM","23:39:47.0308757","0.078125","00:00:00.0781250",,"0","C:\Windows\system32\svchost.exe -k LocalServiceNoNetwork","C:\Windows\system32\svchost.exe","3588096","3.42 MB","99E7587D1744BF62086FEB06A778CF3966199F1CC2DFB91FDA53A9166A2A3AEC","9C4F3BDB96A8F46DB59EDBB7A65CC090841236AA","Valid","Microsoft Windows Publisher","Microsoft Corporation","Microsoft? Windows? Operating System","6.3.9600.16384","Host Process for Windows Services","svchost.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll sechost.dll RPCRT4.dll combase.dll msvcrt.dll kernel.appcore.dll CRYPTBASE.dll bcryptPrimitives.dll user32.dll GDI32.dll bfe.dll AUTHZ.dll WS2_32.dll DNSAPI.dll NSI.dll SspiCli.dll wevtapi.dll pcwum.dll mpssvc.dll FirewallAPI.dll cfgmgr32.dll fwpuclnt.dll adhapi.dll gpapi.dll IPHLPAPI.DLL WINNSI.DLL dhcpcsvc6.DLL dhcpcsvc.DLL mswsock.dll wfapigp.dll advapi32.dll ntmarta.dll bcrypt.dll clbcatq.dll netprofm.dll CRYPTSP.dll rsaenh.dll npmproxy.dll dps.dll taskschd.dll OLEAUT32.dll wdi.dll wdiasqmmodule.dll radardt.dll WTSAPI32.dll VERSION.dll POWRPROF.dll","50","544,644,760,936,956,984,396,1044,1048,1052,1204,1208,2944,2036,272,3028,572,2912","18","1876","362","362","NT AUTHORITY\LOCAL SERVICE","S-1-5-19","True","localhost","2fb35735-8e16-4284-9ac5-a8a6582c4c1a"
"DC01","spoolsv","1264","services","496","Spooler [Auto Start By LocalSystem]
","3/2/2021 12:39:21 AM","23:39:22.3397847","0.03125","00:00:00.0312500","[LISTENING] 0.0.0.0;49159 <--> 0.0.0.0;0 []","1","C:\Windows\System32\spoolsv.exe","C:\Windows\System32\spoolsv.exe","2957312","2.82 MB","42EA50869752164764DFE8CE7E1C247BE8342A0C15F39158DC808E8A692C460F",,"NotSigned",,"Microsoft Corporation","Microsoft? Windows? Operating System","6.3.9600.16384","Spooler SubSystem App","spoolsv.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll USER32.dll msvcrt.dll sechost.dll RPCRT4.dll DNSAPI.dll powrprof.dll GDI32.dll WS2_32.dll NSI.dll ualapi.dll ESENT.dll ntmarta.dll SHELL32.dll combase.dll SHLWAPI.dll kernel.appcore.dll CRYPTBASE.dll bcryptPrimitives.dll SspiCli.dll mswsock.dll clusapi.dll cryptdll.dll advapi32.dll IPHLPAPI.DLL WINNSI.DLL rasadhlp.dll fwpuclnt.dll localspl.dll srvcli.dll cfgmgr32.dll CRYPTSP.dll SPOOLSS.DLL SETUPAPI.dll winspool.drv PrintIsolationProxy.dll tcpmon.dll snmpapi.dll wsnmp32.dll usbmon.dll OLEAUT32.dll DEVOBJ.dll WINTRUST.dll CRYPT32.dll MSASN1.dll WSDMon.dll wsdapi.dll webservices.dll FirewallAPI.dll clbcatq.dll FunDisc.dll XmlLite.dll fdPnp.dll ATL.DLL drvstore.dll winprint.dll USERENV.dll profapi.dll gpapi.dll VERSION.dll DSROLE.dll win32spl.dll DEVRTL.dll SPINF.dll WINSTA.dll rsaenh.dll bcrypt.dll cscapi.dll netutils.dll logoncli.dll NTDSAPI.dll DSPARSE.dll kerberos.DLL ACTIVEDS.dll adsldpc.dll WLDAP32.dll ole32.dll adsldp.dll NETAPI32.DLL wkscli.dll SECUR32.DLL sxs.dll","85","1268,1280,1284,2588,2592,2600,2604,2608,3052,100","10","2856","388","388","NT AUTHORITY\SYSTEM","S-1-5-18","True","localhost","2fb35735-8e16-4284-9ac5-a8a6582c4c1a"
"DC01","Microsoft.ActiveDirectory.WebServices","1288","services","496","ADWS [Auto Start By LocalSystem]
","3/2/2021 12:39:21 AM","23:39:22.2928986","0.796875","00:00:00.7968750","[LISTENING] 0.0.0.0;9389 <--> 0.0.0.0;0 []
[ESTABLISHED] 127.0.0.1;61777 <--> 127.0.0.1;389 []
[ESTABLISHED] 127.0.0.1;61780 <--> 127.0.0.1;389 []
[ESTABLISHED] 127.0.0.1;61787 <--> 127.0.0.1;389 []","4","C:\Windows\ADWS\Microsoft.ActiveDirectory.WebServices.exe","C:\Windows\ADWS\Microsoft.ActiveDirectory.WebServices.exe","33857536","32.29 MB","798B3E4E019A392616CBD16E3CFC47AC1B3320CDDD956BFD0B1E23EDB0FC3786",,"NotSigned",,"Microsoft Corporation","Microsoft (R) Windows (R) Operating System","6.3.9600.16384","Microsoft.ActiveDirectory.WebServices","Microsoft.ActiveDirectory.WebServices.exe ntdll.dll MSCOREE.DLL KERNEL32.dll KERNELBASE.dll ADVAPI32.dll msvcrt.dll sechost.dll RPCRT4.dll mscoreei.dll SHLWAPI.dll combase.dll USER32.dll GDI32.dll clr.dll MSVCR120_CLR0400.dll mscorlib.ni.dll ole32.dll kernel.appcore.dll CRYPTBASE.dll bcryptPrimitives.dll CRYPTSP.dll rsaenh.dll bcrypt.dll clrjit.dll OLEAUT32.dll System.ni.dll System.ServiceProcess.ni.dll Microsoft.ActiveDirectory.WebServices.Shared.dll System.Configuration.ni.dll System.Core.ni.dll System.Xml.ni.dll urlmon.dll iertutil.dll WININET.dll Secur32.dll SSPICLI.DLL SHELL32.dll SHCORE.dll System.DirectoryServices.Protocols.ni.dll System.ServiceModel.ni.dll SMDiagnostics.ni.dll System.Web.Services.ni.dll System.ServiceModel.Internals.ni.dll System.IdentityModel.ni.dll crypt32.dll MSASN1.dll diasymreader.dll System.Runtime.Serialization.ni.dll System.ServiceModel.Web.ni.dll System.DirectoryServices.ni.dll wldap32.dll WS2_32.DLL NSI.dll mswsock.dll DNSAPI.dll rasadhlp.dll fwpuclnt.dll IPHLPAPI.DLL WINNSI.DLL DSPARSE.dll pcwum.DLL System.DirectoryServices.AccountManagement.ni.dll netapi32.dll netutils.dll srvcli.dll wkscli.dll LOGONCLI.DLL System.Transactions.ni.dll System.Transactions.dll kerberos.DLL cryptdll.dll msv1_0.DLL","73","1292,1300,1304,1856,1876,1880,1884,1892,2916,940,2716","11","4184","443","443","NT AUTHORITY\SYSTEM","S-1-5-18","True","localhost","2fb35735-8e16-4284-9ac5-a8a6582c4c1a"
"DC01","svchost","1316","services","496","AppHostSvc [Auto Start By LocalSystem]
","3/2/2021 12:39:22 AM","23:39:21.2946848","0.03125","00:00:00.0312500",,"0","C:\Windows\system32\svchost.exe -k apphost","C:\Windows\system32\svchost.exe","1191936","1.14 MB","99E7587D1744BF62086FEB06A778CF3966199F1CC2DFB91FDA53A9166A2A3AEC","9C4F3BDB96A8F46DB59EDBB7A65CC090841236AA","Valid","Microsoft Windows Publisher","Microsoft Corporation","Microsoft? Windows? Operating System","6.3.9600.16384","Host Process for Windows Services","svchost.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll sechost.dll RPCRT4.dll apphostsvc.dll msvcrt.dll ADVAPI32.dll iisutil.dll nativerd.dll combase.dll WS2_32.dll XmlLite.dll ktmw32.dll NSI.dll IISRES.DLL CRYPTSP.dll rsaenh.dll bcrypt.dll CRYPTBASE.dll bcryptPrimitives.dll ole32.dll GDI32.dll USER32.dll kernel.appcore.dll VSSAPI.DLL VssTrace.DLL DSROLE.dll bcd.dll OLEAUT32.dll samcli.dll netutils.dll SAMLIB.dll clbcatq.dll es.dll PROPSYS.dll mlang.dll","38","1320,1336,1372,1380,1392,1412,3064","7","2020","113","113","NT AUTHORITY\SYSTEM","S-1-5-18","True","localhost","2fb35735-8e16-4284-9ac5-a8a6582c4c1a"
"DC01","dfsrs","1344","services","496","DFSR [Auto Start By LocalSystem]
","3/2/2021 12:39:22 AM","23:39:21.2946848","0.78125","00:00:00.7812500","[LISTENING] 0.0.0.0;51143 <--> 0.0.0.0;0 []
[ESTABLISHED] 10.10.10.10;59902 <--> 10.10.10.10;389 []
[ESTABLISHED] 10.10.10.10;59909 <--> 10.10.10.10;389 []","3","C:\Windows\system32\DFSRs.exe","C:\Windows\system32\DFSRs.exe","8847360","8.44 MB","8300CDC62A799ABFAF19661ACD1603FC315061A16408F0FAB99226209CC23128",,"NotSigned",,"Microsoft Corporation","Microsoft? Windows? Operating System","6.3.9600.16384","Distributed File System Replication","DFSRs.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll msvcrt.dll FLTLIB.DLL framedynos.dll SHLWAPI.dll mi.dll CLUSAPI.dll DSPARSE.dll NTDSAPI.dll combase.dll SspiCli.dll USER32.dll GDI32.dll miutils.dll RPCRT4.dll cryptdll.dll WS2_32.dll sechost.dll NSI.dll ADVAPI32.dll ole32.dll kernel.appcore.dll CRYPTBASE.dll bcryptPrimitives.dll dfsrresS.dll ntmarta.dll clbcatq.dll msxml6.dll OLEAUT32.dll DfsrWmiV2.dll WLDAP32.dll NETAPI32.dll Secur32.dll ESENT.dll netutils.dll srvcli.dll wkscli.dll DSROLE.DLL LOGONCLI.DLL pcwum.DLL CRYPTSP.dll rsaenh.dll bcrypt.dll vds_ps.dll wmidcprv.dll FastProx.dll wbemcomn.dll wbemprox.dll wbemsvc.dll wmiutils.dll wmidcom.dll CRYPT32.dll MSASN1.dll DPAPI.DLL wmitomi.dll mswsock.dll DNSAPI.dll rasadhlp.dll IPHLPAPI.DLL WINNSI.DLL fwpuclnt.dll kerberos.DLL VSSAPI.DLL VssTrace.DLL bcd.dll samcli.dll SAMLIB.dll es.dll PROPSYS.dll ICMP.DLL","73","1348,1396,1400,1416,1900,2928,2932,2936,2952,2964,2968,2972,2980,1624,904,1616","16","3712","331","331","NT AUTHORITY\SYSTEM","S-1-5-18","True","localhost","2fb35735-8e16-4284-9ac5-a8a6582c4c1a"
"DC01","dns","1404","services","496","DNS [Auto Start By LocalSystem]
","3/2/2021 12:39:22 AM","23:39:21.2145714","1.328125","00:00:01.3281250","[LISTENING] 0.0.0.0;49192 <--> 0.0.0.0;0 []
[LISTENING] 10.10.10.10;53 <--> 0.0.0.0;0 []
[LISTENING] 127.0.0.1;53 <--> 0.0.0.0;0 []
[ESTABLISHED] 127.0.0.1;59919 <--> 127.0.0.1;389 []","4","C:\Windows\system32\dns.exe","C:\Windows\system32\dns.exe","5857280","5.59 MB","B0A0C2B242313EFC118F74F987B749F46C54093DEF8406D613ACD1205F9DA80D",,"NotSigned",,"Microsoft Corporation","Microsoft? Windows? Operating System","6.3.9600.16384","Domain Name System (DNS) Server","dns.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll msvcrt.dll DSROLE.dll DNSAPI.dll WS2_32.dll sechost.dll logoncli.dll WLDAP32.dll netutils.dll RPCRT4.dll SspiCli.dll IPHLPAPI.DLL ncrypt.dll CRYPT32.dll WINHTTP.dll combase.dll advapi32.dll samcli.dll bcrypt.dll ktmw32.dll MPRAPI.dll NTDSAPI.dll ole32.dll XmlLite.dll NSI.dll WINNSI.DLL NTASN1.dll MSASN1.dll GDI32.dll USER32.dll DSPARSE.DLL CRYPTSP.dll rsaenh.dll CRYPTBASE.dll bcryptPrimitives.dll dhcpcsvc6.DLL dhcpcsvc.DLL mswsock.dll rasadhlp.dll fwpuclnt.dll kerberos.DLL cryptdll.dll msv1_0.DLL ICMP.DLL","47","1408,1424,1436,1440,1444,1092,2328,2644,2648,2652,2656,2660,1808,1784","14","3964","5288","5288","NT AUTHORITY\SYSTEM","S-1-5-18","True","localhost","2fb35735-8e16-4284-9ac5-a8a6582c4c1a"
"DC01","inetinfo","1428","services","496","IISADMIN [Auto Start By LocalSystem]
","3/2/2021 12:39:22 AM","23:39:21.1832819","0.046875","00:00:00.0468750",,"0","C:\Windows\system32\inetsrv\inetinfo.exe","C:\Windows\system32\inetsrv\inetinfo.exe","1540096","1.47 MB","5F4C607F64ACEE3B3300C8E4EC360FA69C01681026E681A7F9297E446F55816B",,"NotSigned",,"Microsoft Corporation","Internet Information Services","8.5.9600.16384","Internet Information Services","inetinfo.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll ADVAPI32.dll msvcrt.dll iisutil.dll sechost.dll RPCRT4.dll combase.dll WS2_32.dll NSI.dll rpcref.dll IisRTL.DLL USER32.dll ole32.dll GDI32.dll iisadmin.dll VSSAPI.DLL COADMIN.dll VssTrace.DLL DSROLE.dll bcd.dll OLEAUT32.dll AUTHZ.dll ADMWPROX.dll IISCFG.DLL abocomp.dll ATL.DLL HTTPAPI.dll WSOCK32.dll CRYPT32.dll nativerd.dll MSASN1.dll XmlLite.dll ktmw32.dll IISRES.DLL CRYPTSP.dll rsaenh.dll bcrypt.dll CRYPTBASE.dll bcryptPrimitives.dll kernel.appcore.dll ntmarta.dll clbcatq.dll metadata.dll MPR.dll msxml3.dll profapi.dll DPAPI.dll samcli.dll netutils.dll SAMLIB.dll wamreg.dll es.dll PROPSYS.dll","56","1432,1456,1588,2568","4","4004","144","144","NT AUTHORITY\SYSTEM","S-1-5-18","True","localhost","2fb35735-8e16-4284-9ac5-a8a6582c4c1a"
